http://linkedgeodata.org/triplify/node3007565002 	"Botafogo" 	"Rua Dezenove de Fevereiro" 	-22.9542 	-43.1853
http://linkedgeodata.org/triplify/node3007577093 	"Botafogo" 	"Rua Dezenove de Fevereiro" 	-22.9538 	-43.1858
http://linkedgeodata.org/triplify/node3007586661 	"Botafogo" 	"Rua Dezenove de Fevereiro" 	-22.9536 	-43.1862
http://linkedgeodata.org/triplify/node3022277062 	"Benfica" 	"Rua Prefeito Olímpio de Melo" 	-22.8902 	-43.2345
http://linkedgeodata.org/triplify/node3251040072 	"Botafogo" 	"Rua Voluntários da Pátria" 	-22.9506 	-43.1823
http://linkedgeodata.org/triplify/node3252897731 	"Recreio dos Bandeirantes" 	"Avenida das Américas" 	-23.0117 	-43.454
http://linkedgeodata.org/triplify/node3253373549 	"Saude" 	"Rua São Francisco da Prainha" 	-22.8978 	-43.1836
http://linkedgeodata.org/triplify/node3301821798 	"Campo Grande" 	"Rua Victor Alves" 	-22.9005 	-43.5628
http://linkedgeodata.org/triplify/node3304407361 	"Glória" 	"Rua Benjamin Constant" 	-22.9209 	-43.1792
http://linkedgeodata.org/triplify/node3381410784 	"Centro" 	"Rua do Senado" 	-22.9101 	-43.188
http://linkedgeodata.org/triplify/node3381466293 	"Colégio" 	"Estrada do Barro Vermelho" 	-22.8449 	-43.3381
http://linkedgeodata.org/triplify/node3381598866 	"Gávea" 	"Rua José Roberto Macedo Soares" 	-22.9735 	-43.2279
http://linkedgeodata.org/triplify/node3382211153 	"Leme" 	"Avenida Prado Junior" 	-22.9647 	-43.1747
http://linkedgeodata.org/triplify/node3378906484 	"Recreio dos Bandeirantes" 	"Avenida Guiomar Novaes" 	-23.025 	-43.4814
http://linkedgeodata.org/triplify/node3409783245 	"Laranjeiras" 	"Rua Conde de Baependi" 	-22.9328 	-43.1796
http://linkedgeodata.org/triplify/node3465755585 	"Cidade de Deus" 	"Estrada Marechal Miguel Salazar Mendes de Morais" 	-22.9453 	-43.364
http://linkedgeodata.org/triplify/node3569951093 	"Engenho de Dentro" 	"Rua Adolfo Bergamini" 	-22.9019 	-43.2967
http://linkedgeodata.org/triplify/node3661979001 	"Pechincha" 	"Rua Lopo Saraiva" 	-22.9269 	-43.3598
http://linkedgeodata.org/triplify/node3709920611 	"Flamengo" 	"Rua Marquês de Abrantes" 	-22.9352 	-43.1774
http://linkedgeodata.org/triplify/node416166014 	"Botafogo" 	"Rua Professor Alfredo Gomes" 	-22.9478 	-43.1847
http://linkedgeodata.org/triplify/node496189120 	"Vila Isabel" 	"Rua Oito de Dezembro" 	-22.9115 	-43.2433
http://linkedgeodata.org/triplify/node814276688 	"Cidade Nova" 	"Rua Afonso Cavalcanti" 	-22.9112 	-43.2056
http://linkedgeodata.org/triplify/node819646516 	"Praça da Bandeira" 	"Rua Barão de Iguatemi" 	-22.9136 	-43.2152
http://linkedgeodata.org/triplify/node823940216 	"Vicente De Carvalho" 	"Praça Cotegi" 	-22.8569 	-43.3163
